1.3428309829158953e+18	truth
1.342828860874883e+18	truth
1.3428273501411123e+18	truth
1.3428271657636454e+18	truth
1.3428268030486815e+18	truth
1.3428263469558743e+18	truth
1.3428249876824883e+18	truth
1.3428241245829407e+18	truth
1.3428234779343217e+18	truth
1.3428214891800822e+18	truth
1.3428210822193725e+18	truth
1.342814036904321e+18	truth
1.342810913225642e+18	truth
1.342807371786023e+18	truth
1.3428063734704988e+18	truth
1.342802381118038e+18	truth
1.3428023096009892e+18	truth
1.3428004593507e+18	truth
1.3427945000208425e+18	truth
1.3427944013036995e+18	truth
1.3427938652758262e+18	fake
1.3427935636886036e+18	truth
1.3427897710269809e+18	truth
1.3427884975983862e+18	truth
1.342787417066115e+18	truth
1.3427873395554017e+18	truth
1.3427859146119004e+18	fake
1.3427847224689623e+18	truth
1.3427836010464133e+18	truth
1.342779249925755e+18	truth
1.3427792399894733e+18	truth
1.3427729792189645e+18	truth
1.342772905369727e+18	truth
1.3427696687512945e+18	truth
1.343591480380842e+18	fake
1.3435670857131622e+18	fake
1.3435371929966428e+18	fake
1.3434766685354762e+18	truth
1.3434744223809823e+18	truth
1.343469149255852e+18	fake
1.3434447861251482e+18	truth
1.3425782307385098e+18	truth
1.3425658909661225e+18	truth
1.3425502804628685e+18	truth
1.342527096594301e+18	truth
1.342513889595056e+18	fake
1.3423978594806702e+18	fake
1.3423918898871706e+18	fake
1.3467764764405228e+18	fake
1.3467750398159299e+18	fake
1.3467607619143516e+18	fake
1.3467345488188088e+18	truth
1.3467332236200632e+18	fake
1.3467033546725908e+18	fake
1.3466952195934904e+18	fake
1.3466828618611343e+18	fake
1.346682502715478e+18	truth
1.3466754734520607e+18	truth
1.3466426895346483e+18	truth
1.3466370855460782e+18	fake
1.3465441444754473e+18	fake
1.3465346801416888e+18	fake
1.346534342198227e+18	fake
1.3465173331840287e+18	fake
1.346504641228497e+18	fake
1.3464454186374922e+18	fake
1.3464431201001718e+18	truth
1.346440008304124e+18	truth
1.3464304801875968e+18	truth
1.346414984025297e+18	fake
1.346394808135385e+18	truth
1.3463948062270054e+18	truth
1.3463707213212467e+18	truth
1.346351314930905e+18	fake
1.346230601104425e+18	fake
1.346131898012201e+18	fake
1.3460339452767724e+18	truth
1.3460189622246687e+18	truth
1.3458741775307244e+18	fake
1.345871116125008e+18	fake
1.3458469855222948e+18	truth
1.34580001014383e+18	truth
1.3457745155241697e+18	fake
1.345765371534459e+18	fake
1.345684553646678e+18	truth
1.3456549959543767e+18	fake
1.3454980109695386e+18	truth
1.3454748304691282e+18	fake
1.3454488521371238e+18	fake
1.3454297133769155e+18	fake
1.3453866808371446e+18	truth
1.3453070388475453e+18	fake
1.345282923101094e+18	fake
1.3450890967509484e+18	fake
1.3450872328735498e+18	fake
1.344957759511548e+18	fake
1.3448034266774897e+18	fake
1.3447390024742543e+18	fake
1.344610794948993e+18	fake
1.3443852982775398e+18	truth
1.344358159566205e+18	truth
1.3443178348941885e+18	fake
1.3443096437414584e+18	truth
1.3443029143539466e+18	truth
1.344298423466537e+18	truth
1.344243081986642e+18	truth
1.344220779357954e+18	truth
1.3442103816449802e+18	truth
1.3441610412703212e+18	truth
1.3441389458991923e+18	truth
1.344065408614228e+18	truth
1.34405912772787e+18	truth
1.3440583216455475e+18	truth
1.3440534617096888e+18	truth
1.344048962194518e+18	truth
1.3440457432843837e+18	truth
1.3440431714503803e+18	truth
1.3440328378302095e+18	truth
1.3440295181268705e+18	truth
1.3440249035661107e+18	truth
1.3440227346832015e+18	truth
1.3439978678040125e+18	truth
1.3439927943822991e+18	truth
1.3439914240486318e+18	truth
1.3439913692709642e+18	truth
1.3439838285793116e+18	truth
1.3439796410197688e+18	truth
1.3439778196096983e+18	truth
1.3439667496964055e+18	truth
1.343954324746023e+18	truth
1.3439520345721528e+18	truth
1.3439501954999173e+18	truth
1.3439318852406436e+18	fake
1.3439092319557386e+18	fake
1.3438964240193413e+18	truth
1.3438923427979592e+18	fake
1.3438824605605683e+18	fake
1.3438631567168102e+18	truth
1349362898213236736	truth
1349238761440366593	truth
1346950059930378241	fake
1346946635637551109	truth
1346943502043799553	truth
1346941842638729222	truth
1346941795427524608	truth
1346939170875342853	truth
1346938645996068864	truth
1346935857329143816	fake
1346934095906013187	fake
1346920705812815874	truth
1346918326921031680	fake
1346917313350668289	fake
1346917291569672193	fake
1346917275878780929	fake
1346917192319774722	fake
1346909261205442561	fake
1346901000980983811	fake
1346875652167905285	fake
1349024005462884357	fake
1348944860913553410	truth
1349654579953209344	fake
1347293950885982215	truth
1347271489809231875	truth
1347264034429677570	truth
1347261352172158976	truth
1347259211680518146	truth
1347127642986864642	truth
1347127595259854848	truth
1347123729638289409	truth
1347098687789551616	truth
1347076214054408192	truth
1346972471443021827	truth
1348407968493137921	truth
1348386172804984835	fake
1348301550410756098	truth
1348300959471050752	truth
1348242365513953286	truth
1348227200177287168	truth
1348151254720114688	truth
1348094711563632643	truth
1348078280025501700	truth
1348078277865385986	truth
1348027110716272647	truth
1348009927768469509	truth
1347987874256482314	truth
1347973916036251651	truth
1347970645481689093	truth
1347968267697102849	truth
1347963928664539136	truth
1347961599517020160	truth
1347960979980693508	truth
1347957509747843075	truth
1347955970954178561	truth
1347943718289072134	truth
1347936168504139780	truth
1347935041419141124	fake
1347922185218904065	truth
1347919345108865026	truth
1347916713069842433	truth
1347913163942080516	truth
1347911062457360391	truth
1347908151568429057	truth
1٫3479اس+18	truth
1347869323981959168	fake
1348771243059798022	fake
1348769539329241090	truth
1348769431929950208	truth
1348768839375458307	truth
1348768791895928835	truth
1348743516508344322	truth
1348697802805751810	fake
1348537642527453185	truth
1348479343387934726	truth
1347691118406852611	truth
1347686332060098561	truth
1347451309415399424	truth
1347396120817750017	truth
1347370923725348865	truth
1349432841864695808	truth
1349231053718781952	fake
1349658773024079872	truth
1350869722653483009	truth
1350693074687709185	truth
1350473467624353794	truth
1350390744259944448	truth
1350356145442009088	truth
1350324890138791936	truth
1351185815221755915	fake
1351145105806286858	fake
1351140145223884804	fake
1348715337269829641	fake
1350034251434090496	truth
1349995394869186560	truth
1351921785328033795	truth
1351919631901069316	truth
1351904602338299915	truth
1351682343036219393	truth
1351610161312444417	truth
1351534976999837696	fake
1350893334806593539	fake
1350893329458864130	fake
1350893301071835137	fake
1350646599437987840	fake
1350607894018985984	fake
1350581553429143558	fake
1350578923772456961	fake
1350523098790047746	fake
1350520996877524998	fake
1350487195694604293	fake
1350486338764742663	fake
1350485535496826882	fake
1350479399636897794	fake
1354165141202489345	truth
1354112626243096578	truth
1353988374042959872	truth
1355718991323557892	truth
1355537079690809348	fake
1355118227316211715	truth
1355078388772458499	truth
1357116656288432133	fake
1357071650487959552	fake
1356986611527999492	fake
1356973214044405761	truth
1356820789882945536	fake
1356681851411267587	fake
1356642829754392578	truth
1356550428108840960	truth
1356520229447360512	truth
1356505382538145793	truth
1354776243384717315	truth
1354746043460702210	truth
1357443487050965006	fake
1357421947618009092	fake
1357302609229590530	fake
1357260106145009664	truth
1357255152839884800	truth
1357247022433251328	fake
1356021784257114114	fake
1355997765336227840	fake
1355982776273694726	truth
1355968795370811392	fake
1355952082692546561	fake
1355906184184782853	fake
1355883427795521536	truth
1355769872513380356	fake
1355749866815844352	fake
1355578199619620867	fake
1355533320277422082	truth
1355514396945035267	truth
1355494864037818369	fake
1356326841091387393	truth
1356296418567327744	truth
1356250462446616578	truth
1356183225920585729	truth
1357041156987772928	truth
1357040350318256128	fake
1357029759578955788	fake
1356909534959255552	fake
1356700261193023488	truth
1356679136669036546	fake
1357328542141399043	truth
1357307757720920065	truth
1357274906292080640	truth
1357266436255854593	truth
1357264822467985409	truth
1357217274764144641	fake
1357150574173708293	fake
1355913246868430858	fake
1356228700073820164	fake
1357610096054964225	fake
1357551889806725120	truth
1359646528667803661	fake
1359645922968416260	truth
1359630307628961796	fake
1359606232798162945	truth
1359600188009181191	truth
1359596722968793105	truth
1359594320379150343	truth
1359593084737232913	truth
1359589499072823299	truth
1359587943552196609	truth
1359587003415859212	truth
1359581781645791232	truth
1359580446678540294	truth
1359573459882414093	fake
1359572951968972803	truth
1359565861313462275	truth
1359562784334315521	truth
1359543388425637889	fake
1359535138804269062	truth
1359518282131382272	truth
1359517483778990082	truth
1359514351275630593	fake
1359510086268448770	fake
1359495681765957635	fake
1359494005042671626	fake
1359493216882614276	fake
1359472184037670912	truth
1359457285534343176	truth
1359427600767201286	truth
1359411783916658691	truth
1359404145065799686	truth
1359392038089674753	truth
1359387888111276033	truth
1359385763083939841	truth
1359377045885767680	truth
1359301380855455746	truth
1357097088958537730	truth
1357088985256968193	truth
1357081752305623042	truth
1357081381260640258	truth
1357080427362721792	truth
1357072596454567940	truth
1357023361075974149	truth
1357017091241615360	truth
1357000347626205184	fake
1356981427657723905	truth
1356967031136993280	fake
1356961912295215104	fake
1356943106055278594	truth
1356936720491700224	truth
1356931751650750467	truth
1356931400822317057	truth
1356930594299666434	truth
1356930514503036930	truth
1356930173183156226	fake
1356920751086067716	truth
1356912671447261185	fake
1356909276267216896	fake
1359241666641735680	fake
1359209315316424712	truth
1359190142448259074	truth
1359165194761601025	fake
1359129537016197122	truth
1359129119036948482	fake
1359127412152360962	truth
1359122672383311873	fake
1359097610334789634	fake
1359096493957873665	truth
1359041880177201154	fake
1359041845636915202	truth
1359007517569912839	fake
1359774533935333377	fake
1359766975740796928	truth
1359747711302590470	fake
1359735851970887685	fake
